Year,Month,Day,Discharge
1962,2,11,1463.89
1962,2,12,1814.96
1962,2,13,2793.15
1962,2,14,6133.52
1962,2,15,5694.68
1962,2,16,3706.12
1962,2,17,2702.15
1962,2,18,2273.19
1962,2,19,2499.45
1962,2,20,2308.55
1962,2,21,2290.69
1962,2,22,1990.65
1962,2,23,1757.6
1962,2,24,1726.43
1962,2,25,1550.32
1962,2,26,1511.16
1962,2,27,1449.07
1962,2,28,1406.98
1962,3,1,1370.01
1962,3,2,1347.15
1962,3,3,1397.72
1962,3,4,1406.98
1962,3,5,1406.98
1962,3,6,1379.51
1962,3,7,1271.97
1962,3,8,1616.73
1962,3,9,2017.37
1962,3,10,2847.29
1962,3,11,3076.19
1962,3,12,3349.5
1962,3,13,5476.45
1962,3,14,6909.87
1962,3,15,5519.19
1962,3,16,4450.21
1962,3,17,3700.11
1962,3,18,3225.85
1962,3,19,2952.3
1962,3,20,2711.14
1962,3,21,2987.08
1962,3,22,2532.86
1962,3,23,2184.4
1962,3,24,2017.74
1962,3,25,1869.03
1962,3,26,1847.4
1962,3,27,1836.72
1962,3,28,1773.11
1962,3,29,1757.37
1962,3,30,1773.67
1962,3,31,2069.11
1962,4,1,2201.93
1962,4,2,2474.2
1962,4,3,2351.03
1962,4,4,2172.27
1962,4,5,2102.73
1962,4,6,3945.55
1962,4,7,7629.41
1962,4,8,6327.88
1962,4,9,6076.51
1962,4,10,4860.18
1962,4,11,3735.47
1962,4,12,3168.51
1962,4,13,5149.79
1962,4,14,12456.1
1962,4,15,12820.24
1962,4,16,7958.35
1962,4,17,4450.86
1962,4,18,3533.25
1962,4,19,3042.43
1962,4,20,2741.61
1962,4,21,2283.52
1962,4,22,1733.86
1962,4,23,1475
1962,4,24,1325.55
1962,4,25,1293.39
1962,4,26,1842.78
1962,4,27,2033.81
1962,4,28,2049.45
1962,4,29,2049.45
1962,4,30,2033.81
1962,5,1,1925.55
1962,5,2,1819.98
1962,5,3,1805.07
1962,5,4,1800.14
1962,5,5,1765.73
1962,5,6,1731.61
1962,5,7,1721.9
1962,5,8,1692.97
1962,5,9,1688.17
1962,5,10,1688.17
1962,5,11,1688.17
1962,5,12,1688.17
1962,5,13,1688.17
1962,5,14,1683.38
1962,5,15,1650.02
1962,5,16,1616.97
1962,5,17,1612.27
1962,5,18,1607.61
1962,5,19,1579.75
1962,5,20,1575.12
1962,5,21,1579.75
1962,5,22,1607.61
1962,5,23,1612.27
1962,5,24,1607.61
1962,5,25,1579.75
1962,5,26,1575.12
1962,5,27,1579.75
1962,5,28,1612.31
1962,5,29,1650.04
1962,5,30,1683.38
1962,5,31,1688.17
1962,6,1,1683.38
1962,6,2,1654.77
1962,6,3,1645.28
1962,6,4,1626.4
1962,6,5,1673.84
1962,6,6,1654.77
1962,6,7,1650.02
1962,6,8,1650.02
1962,6,9,1650.02
1962,6,10,1650.02
1962,6,11,1650.02
1962,6,12,1640.59
1962,6,13,1543.46
1962,6,14,1334.37
1962,6,15,1534.15
1962,6,16,1575.12
1962,6,17,1575.12
1962,6,18,1575.12
1962,6,19,1575.12
1962,6,20,1575.12
1962,6,21,1575.12
1962,6,22,1575.12
1962,6,23,1575.12
1962,6,24,1584.42
1962,6,25,1631.16
1962,6,26,1593.73
1962,6,27,1640.59
1962,6,28,1654.77
1962,6,29,1683.38
1962,6,30,1688.17
1962,7,1,1688.17
1962,7,2,1688.17
1962,7,3,1688.17
1962,7,4,1688.17
1962,7,5,1688.17
1962,7,6,1688.17
1962,7,7,1688.17
1962,7,8,1688.17
1962,7,9,1688.17
1962,7,10,1814.03
1962,7,11,2607.87
1962,7,12,2604.84
1962,7,13,2352.91
1962,7,14,2347.08
1962,7,15,2352.67
1962,7,16,2324.94
1962,7,17,2160.87
1962,7,18,2123.29
1962,7,19,2059.95
1962,7,20,2039
1962,7,21,1971.51
1962,7,22,1930.45
1962,7,23,1920.26
1962,7,24,1894.9
1962,7,25,1972.16
1962,7,26,2326.53
1962,7,27,2588.19
1962,7,28,2556.3
1962,7,29,2231.76
1962,7,30,2034.55
1962,7,31,1945.33
1962,8,1,1928.83
1962,8,2,1885.23
1962,8,3,1810.1
1962,8,4,1752.26
1962,8,5,1554.42
1962,8,6,945.53
1962,8,7,635.87
1962,8,8,661.51
1962,8,9,814.95
1962,8,10,840.54
1962,8,11,840.54
1962,8,12,818.52
1962,8,13,668.67
1962,8,14,519.35
1962,8,15,541.12
1962,8,16,820.09
1962,8,17,870.91
1962,8,18,870.91
1962,8,19,852.13
1962,8,20,722.5
1962,8,21,590.98
1962,8,22,629.96
1962,8,23,895.81
1962,8,24,993.24
1962,8,25,1020.58
1962,8,26,965.58
1962,8,27,730.62
1962,8,28,542.93
1962,8,29,537.58
1962,8,30,768.63
1962,8,31,807.12
1962,9,1,785.35
1962,9,2,764.03
1962,9,3,639.06
1962,9,4,488.52
1962,9,5,468.05
1962,9,6,796.06
1962,9,7,949.61
1962,9,8,965.61
1962,9,9,922.76
1962,9,10,659.9
1962,9,11,491.2
1962,9,12,493.62
1962,9,13,871.05
1962,9,14,989.37
1962,9,15,1005.03
1962,9,16,1008.84
1962,9,17,734.87
1962,9,18,534.02
1962,9,19,615.83
1962,9,20,985.97
1962,9,21,1041
1962,9,22,1232.13
1962,9,23,1093.59
1962,9,24,906.49
1962,9,25,757.24
1962,9,26,724.5
1962,9,27,1135.87
1962,9,28,1133.99
1962,9,29,1092.72
1962,9,30,1020.83
1962,10,1,731.69
1962,10,2,492.18
1962,10,3,442.36
1962,10,4,795.86
1962,10,5,678.85
1962,10,6,536.75
1962,10,7,496.17
1962,10,8,468.55
1962,10,9,496.41
1962,10,10,403.5
1962,10,11,384.06
1962,10,12,531.3
1962,10,13,499.26
1962,10,14,434.04
1962,10,15,373.82
1962,10,16,318.48
1962,10,17,266.05
1962,10,18,218.47
1962,10,19,244.7
1962,10,20,339.54
1962,10,21,458.15
1962,10,22,463.32
1962,10,23,374.18
1962,10,24,294.67
1962,10,25,281.95
1962,10,26,275.89
1962,10,27,313.96
1962,10,28,333.88
1962,10,29,336.14
1962,10,30,327.27
1962,10,31,262.56
1962,11,1,179.66
1962,11,2,184.95
1962,11,3,325.83
1962,11,4,511.42
1962,11,5,399.33
1962,11,6,284.94
1962,11,7,196.5
1962,11,8,170.68
1962,11,9,381.2
1962,11,10,373.76
1962,11,11,324.97
1962,11,12,318.25
1962,11,13,313.88
1962,11,14,288.2
1962,11,15,288.2
1962,11,16,349.9
1962,11,17,598.93
1962,11,18,644.5
1962,11,19,625.52
1962,11,20,508.01
1962,11,21,436.57
1962,11,22,410.77
1962,11,23,485.15
1962,11,24,490.58
1962,11,25,433.99
1962,11,26,373.77
1962,11,27,318.47
1962,11,28,266.05
1962,11,29,214.93
1962,11,30,214.93
1962,12,1,279.01
1962,12,2,419.31
1962,12,3,466.3
1962,12,4,324.34
1962,12,5,215.46
1962,12,6,171.43
1962,12,7,170.23
1962,12,8,271.59
1962,12,9,419.31
1962,12,10,482.26
1962,12,11,426.55
1962,12,12,338.66
1962,12,13,376.26
1962,12,14,444.47
1962,12,15,452.31
1962,12,16,436.4
1962,12,17,421.06
1962,12,18,338.96
1962,12,19,270.07
1962,12,20,238.83
1962,12,21,307.71
1962,12,22,336.18
1962,12,23,354.64
1962,12,24,366.36
1962,12,25,334.03
1962,12,26,288.29
1962,12,27,271.77
1962,12,28,279.9
1962,12,29,291.09
1962,12,30,475.9
1962,12,31,844.75
1963,1,1,4025.89
1963,1,2,10853.19
1963,1,3,11152.82
1963,1,4,8977.61
1963,1,5,6589.21
1963,1,6,4067.9
1963,1,7,2624.39
1963,1,8,1694.75
1963,1,9,1644.66
1963,1,10,1800.66
1963,1,11,5629.01
1963,1,12,15392.2
1963,1,13,19344.13
1963,1,14,19283.56
1963,1,15,18574.38
1963,1,16,12540.34
1963,1,17,4325.23
1963,1,18,2539.47
1963,1,19,2184.4
1963,1,20,2045.66
1963,1,21,2040.08
1963,1,22,1896.31
1963,1,23,1762.84
1963,1,24,1644.66
1963,1,25,1564.81
1963,1,26,1511.25
1963,1,27,1421.04
1963,1,28,1402.34
1963,1,29,1365.46
1963,1,30,1306.53
1963,1,31,1297.56
1963,2,1,1297.56
1963,2,2,1305.09
1963,2,3,1394.67
1963,2,4,1683.61
1963,2,5,1835
1963,2,6,1961.04
1963,2,7,2132.77
1963,2,8,2373.93
1963,2,9,2201.95
1963,2,10,1957.27
1963,2,11,1727.95
1963,2,12,1592.11
1963,2,13,1486.29
1963,2,14,1411.66
1963,2,15,1365.46
1963,2,16,1333.72
1963,2,17,1501.94
1963,2,18,1550.51
1963,2,19,1347.51
1963,2,20,1393.12
1963,2,21,1416.31
1963,2,22,1468
1963,2,23,1444.3
1963,2,24,1411.62
1963,2,25,1402.34
1963,2,26,1374.6
1963,2,27,1347.37
1963,2,28,1227.47
1963,3,1,1284.3
1963,3,2,1297.56
1963,3,3,1306.53
1963,3,4,1360.86
1963,3,5,1370
1963,3,6,1360.86
1963,3,7,1306.53
1963,3,8,1302.03
1963,3,9,1333.54
1963,3,10,1365.42
1963,3,11,1365.42
1963,3,12,1338.04
1963,3,13,1342.61
1963,3,14,1411.77
1963,3,15,1516.15
1963,3,16,2315.91
1963,3,17,27155.6
1963,3,18,79964.15
1963,3,19,91086.9
1963,3,20,41405.2
1963,3,21,28761.37
1963,3,22,19879.08
1963,3,23,10706.59
1963,3,24,6664.9
1963,3,25,8051.06
1963,3,26,9077.24
1963,3,27,7376.37
1963,3,28,7753.91
1963,3,29,11915.76
1963,3,30,11887.54
1963,3,31,12434.86
1963,4,1,11001.23
1963,4,2,8987.25
1963,4,3,6122.07
1963,4,4,4422.29
1963,4,5,2071.38
1963,4,6,3108.57
1963,4,7,2968.85
1963,4,8,2241.41
1963,4,9,1816.12
1963,4,10,2001.29
1963,4,11,2137.25
1963,4,12,2108.4
1963,4,13,2017.59
1963,4,14,1859.14
1963,4,15,1509.09
1963,4,16,1181.11
1963,4,17,1380.17
1963,4,18,1506.4
1963,4,19,1520.81
1963,4,20,1520.81
1963,4,21,1492.2
1963,4,22,1260.63
1963,4,23,930.31
1963,4,24,1282.58
1963,4,25,1468.15
1963,4,26,1515.97
1963,4,27,1520.81
1963,4,28,1496.9
1963,4,29,1295.53
1963,4,30,989.57
1963,5,1,1349.78
1963,5,2,1506.4
1963,5,3,1520.81
1963,5,4,1520.81
1963,5,5,1520.81
1963,5,6,1949.01
1963,5,7,11468.25
1963,5,8,36891.21
1963,5,9,30920.78
1963,5,10,15971.51
1963,5,11,8568.45
1963,5,12,6009.57
1963,5,13,4275.63
1963,5,14,3533.1
1963,5,15,2841.33
1963,5,16,2214.74
1963,5,17,2560.68
1963,5,18,3350.63
1963,5,19,3356.36
1963,5,20,3404.52
1963,5,21,7324.64
1963,5,22,10604.71
1963,5,23,7607.2
1963,5,24,5135.07
1963,5,25,4292.42
1963,5,26,3525.89
1963,5,27,2676.74
1963,5,28,2161.6
1963,5,29,2474.74
1963,5,30,2486.56
1963,5,31,2482.55
1963,6,1,3191.98
1963,6,2,3384.6
1963,6,3,3525.89
1963,6,4,3518.43
1963,6,5,3318.96
1963,6,6,3160.77
1963,6,7,3097.52
1963,6,8,2728.09
1963,6,9,1960.9
1963,6,10,1563.04
1963,6,11,1186.28
1963,6,12,1547.7
1963,6,13,1736.65
1963,6,14,1726.14
1963,6,15,1720.96
1963,6,16,1690.41
1963,6,17,1433.75
1963,6,18,1030.07
1963,6,19,1363.56
1963,6,20,1574.85
1963,6,21,1599.39
1963,6,22,1599.39
1963,6,23,1584.58
1963,6,24,1406.11
1963,6,25,954.33
1963,6,26,1314.11
1963,6,27,1501.64
1963,6,28,1520.81
1963,6,29,1520.81
1963,6,30,1492.2
1963,7,1,1252.52
1963,7,2,869.34
1963,7,3,1161.52
1963,7,4,1384.15
1963,7,5,1434.9
1963,7,6,1411.62
1963,7,7,1384
1963,7,8,1174.74
1963,7,9,784.35
1963,7,10,1070.46
1963,7,11,1334.08
1963,7,12,1370
1963,7,13,1370
1963,7,14,1347.37
1963,7,15,1141.02
1963,7,16,748.54
1963,7,17,986.19
1963,7,18,1258.44
1963,7,19,1297.56
1963,7,20,1297.56
1963,7,21,1279.92
1963,7,22,1099.48
1963,7,23,704.03
1963,7,24,974.61
1963,7,25,1232.15
1963,7,26,1293.1
1963,7,27,1297.56
1963,7,28,1279.92
1963,7,29,1099.48
1963,7,30,693.65
1963,7,31,904.34
1963,8,1,1215.24
1963,8,2,1262.09
1963,8,3,1266.5
1963,8,4,1275.47
1963,8,5,1095.63
1963,8,6,635.48
1963,8,7,594.39
1963,8,8,757.36
1963,8,9,807.12
1963,8,10,807.12
1963,8,11,778.19
1963,8,12,702.05
1963,8,13,517.1
1963,8,14,483.98
1963,8,15,762.44
1963,8,16,836.8
1963,8,17,840.54
1963,8,18,825.76
1963,8,19,709.13
1963,8,20,519.85
1963,8,21,500.6
1963,8,22,762.01
1963,8,23,810.78
1963,8,24,810.78
1963,8,25,799.87
1963,8,26,699.22
1963,8,27,478.19
1963,8,28,464.68
1963,8,29,926.09
1963,8,30,1105.1
1963,8,31,1100.88
1963,9,1,1113.22
1963,9,2,1017.19
1963,9,3,747.35
1963,9,4,906.83
1963,9,5,989.37
1963,9,6,989.37
1963,9,7,937.51
1963,9,8,898.06
1963,9,9,801.7
1963,9,10,521.49
1963,9,11,430.37
1963,9,12,703.69
1963,9,13,774.55
1963,9,14,756.69
1963,9,15,742.64
1963,9,16,649.1
1963,9,17,441.21
1963,9,18,291.38
1963,9,19,211.66
1963,9,20,171.43
1963,9,21,156.05
1963,9,22,183.19
1963,9,23,453.38
1963,9,24,424.4
1963,9,25,309.91
1963,9,26,359.97
1963,9,27,457.98
1963,9,28,457.68
1963,9,29,465.93
1963,9,30,519.15
1963,10,1,439.46
1963,10,2,406.27
1963,10,3,564.11
1963,10,4,590.7
1963,10,5,572.29
1963,10,6,560.25
1963,10,7,493.75
1963,10,8,396.08
1963,10,9,327.26
1963,10,10,331.94
1963,10,11,426.55
1963,10,12,487.8
1963,10,13,466.06
1963,10,14,385.88
1963,10,15,359.55
1963,10,16,280.23
1963,10,17,273.88
1963,10,18,311.75
1963,10,19,318.25
1963,10,20,318.25
1963,10,21,318.25
1963,10,22,311.75
1963,10,23,269.9
1963,10,24,244.28
1963,10,25,269.9
1963,10,26,309.55
1963,10,27,303
1963,10,28,300.84
1963,10,29,294.55
1963,10,30,259.82
1963,10,31,278.23
1963,11,1,371.93
1963,11,2,463.32
1963,11,3,476.76
1963,11,4,465.95
1963,11,5,388.79
1963,11,6,296.89
1963,11,7,292.5
1963,11,8,347.81
1963,11,9,371.12
1963,11,10,368.75
1963,11,11,331.86
1963,11,12,275.98
1963,11,13,269.76
1963,11,14,286.15
1963,11,15,318.34
1963,11,16,354.71
1963,11,17,385.7
1963,11,18,378.35
1963,11,19,393.07
1963,11,20,454.77
1963,11,21,751.83
1963,11,22,778.19
1963,11,23,711.83
1963,11,24,576.02
1963,11,25,482.5
1963,11,26,439.07
1963,11,27,501.07
1963,11,28,975.75
1963,11,29,1056.66
1963,11,30,988.52
1963,12,1,1760.17
1963,12,2,1914.39
1963,12,3,1348.93
1963,12,4,910.51
1963,12,5,925.64
1963,12,6,941.64
1963,12,7,829.56
1963,12,8,799.87
1963,12,9,718.65
1963,12,10,779.03
1963,12,11,2367.3
1963,12,12,1965.22
1963,12,13,1551.08
1963,12,14,1774.97
1963,12,15,4940.58
1963,12,16,4649.59
1963,12,17,3383.85
1963,12,18,2690.22
1963,12,19,1878.81
1963,12,20,1391.05
1963,12,21,1263.03
1963,12,22,996.64
1963,12,23,815.5
1963,12,24,649.12
1963,12,25,607.5
1963,12,26,580.68
1963,12,27,444.52
1963,12,28,404.07
1963,12,29,377.97
1963,12,30,399.22
1963,12,31,387.32
1964,1,1,373.31
1964,1,2,384.94
1964,1,3,382.63
1964,1,4,368.95
1964,1,5,449.18
1964,1,6,441.32
1964,1,7,385.26
1964,1,8,322.78
1964,1,9,306
1964,1,10,331.09
1964,1,11,352.95
1964,1,12,387.39
1964,1,13,413.83
1964,1,14,366.75
1964,1,15,306.14
1964,1,16,291.92
1964,1,17,326.83
1964,1,18,333.16
1964,1,19,333.16
1964,1,20,339.74
1964,1,21,387.51
1964,1,22,423.82
1964,1,23,344.42
1964,1,24,314.28
1964,1,25,293.91
1964,1,26,340.22
1964,1,27,423.82
1964,1,28,385.26
1964,1,29,316.71
1964,1,30,261.23
1964,1,31,255.56
1964,2,1,268.63
1964,2,2,282.04
1964,2,3,284
1964,2,4,278.24
1964,2,5,241.3
1964,2,6,218.88
1964,2,7,239.48
1964,2,8,270.66
1964,2,9,310.16
1964,2,10,316.31
1964,2,11,312.19
1964,2,12,282.19
1964,2,13,244.77
1964,2,14,241.15
1964,2,15,253.75
1964,2,16,266.73
1964,2,17,266.73
1964,2,18,253.76
1964,2,19,239.41
1964,2,20,223.95
1964,2,21,217.73
1964,2,22,321.43
1964,2,23,380.33
1964,2,24,380.33
1964,2,25,333.41
1964,2,26,308.56
1964,2,27,440.22
1964,2,28,632.31
1964,2,29,1051.31
1964,3,1,756.37
1964,3,2,639.04
1964,3,3,623.15
1964,3,4,589.12
1964,3,5,601.34
1964,3,6,623.45
1964,3,7,742.83
1964,3,8,1352.62
1964,3,9,3991.4
1964,3,10,6342.08
1964,3,11,6437.25
1964,3,12,3687.21
1964,3,13,2377.16
1964,3,14,1690.58
1964,3,15,1230.44
1964,3,16,1000.33
1964,3,17,789.51
1964,3,18,735.62
1964,3,19,718.38
1964,3,20,742.61
1964,3,21,658.62
1964,3,22,583.23
1964,3,23,527.72
1964,3,24,449.22
1964,3,25,399.24
1964,3,26,426.24
1964,3,27,1557.14
1964,3,28,9776.53
1964,3,29,9836.15
1964,3,30,6368.44
1964,3,31,14095.57
1964,4,1,22873.57
1964,4,2,11838.69
1964,4,3,3834.12
1964,4,4,2702.5
1964,4,5,2215.05
1964,4,6,1937.35
1964,4,7,1762.21
1964,4,8,1635.77
1964,4,9,1524.18
1964,4,10,1435.37
1964,4,11,1322.9
1964,4,12,1327.08
1964,4,13,1305.31
1964,4,14,1300.97
1964,4,15,1300.97
1964,4,16,1300.97
1964,4,17,1296.62
1964,4,18,1270.67
1964,4,19,1266.36
1964,4,20,1270.67
1964,4,21,1190.24
1964,4,22,1555.57
1964,4,23,7821.17
1964,4,24,13168.24
1964,4,25,8421.78
1964,4,26,6027.74
1964,4,27,3361.36
1964,4,28,2492.75
1964,4,29,2087.79
1964,4,30,1885.04
1964,5,1,1720.32
1964,5,2,1598.84
1964,5,3,1520.63
1964,5,4,1482.36
1964,5,5,1491.93
1964,5,6,1564.32
1964,5,7,1487.22
1964,5,8,1440.12
1964,5,9,1403.28
1964,5,10,1371.36
1964,5,11,1366.8
1964,5,12,1362.3
1964,5,13,1335.4
1964,5,14,1326.51
1964,5,15,1300.01
1964,5,16,1295.61
1964,5,17,1295.61
1964,5,18,1300.01
1964,5,19,1330.96
1964,5,20,1362.3
1964,5,21,1375.88
1964,5,22,1435.5
1964,5,23,1468.18
1964,5,24,1440.12
1964,5,25,1407.84
1964,5,26,1403.27
1964,5,27,1398.7
1964,5,28,1371.35
1964,5,29,1366.8
1964,5,30,1380.47
1964,5,31,1532.48
1964,6,1,1980.27
1964,6,2,2040.75
1964,6,3,2157.07
1964,6,4,2282.7
1964,6,5,2282.7
1964,6,6,2168.76
1964,6,7,2109.95
1964,6,8,2069.39
1964,6,9,2075.18
1964,6,10,2145.1
1964,6,11,2156.85
1964,6,12,2145.1
1964,6,13,2069.45
1964,6,14,2017.94
1964,6,15,1967.31
1964,6,16,1890.1
1964,6,17,1835.96
1964,6,18,1772.12
1964,6,19,1793.22
1964,6,20,1798.5
1964,6,21,1793.22
1964,6,22,1756.38
1964,6,23,1725.11
1964,6,24,1751.12
1964,6,25,1756.34
1964,6,26,1756.34
1964,6,27,1751.13
1964,6,28,1714.87
1964,6,29,1673.94
1964,6,30,1633.56
1964,7,1,1598.69
1964,7,2,1660.34
1964,7,3,2226.09
1964,7,4,3221.25
1964,7,5,3253.88
1964,7,6,2969.04
1964,7,7,2849.51
1964,7,8,2613.07
1964,7,9,2400.65
1964,7,10,2222.29
1964,7,11,2156.84
1964,7,12,2104.17
1964,7,13,2029.32
1964,7,14,2017.92
1964,7,15,2012.25
1964,7,16,1972.84
1964,7,17,1928.35
1964,7,18,1890.04
1964,7,19,1873.75
1964,7,20,1809.18
1964,7,21,1793.22
1964,7,22,1761.6
1964,7,23,1751.12
1964,7,24,1714.8
1964,7,25,1673.84
1964,7,26,1638.6
1964,7,27,1633.61
1964,7,28,1633.61
1964,7,29,1628.6
1964,7,30,1598.7
1964,7,31,1593.73
1964,8,1,1593.73
1964,8,2,1593.73
1964,8,3,1593.73
1964,8,4,1593.73
1964,8,5,1593.73
1964,8,6,1593.73
1964,8,7,1593.73
1964,8,8,1588.81
1964,8,9,1559.36
1964,8,10,1554.47
1964,8,11,1554.47
1964,8,12,1549.61
1964,8,13,1520.57
1964,8,14,1510.97
1964,8,15,1491.88
1964,8,16,1544.77
1964,8,17,1549.61
1964,8,18,1520.57
1964,8,19,1510.97
1964,8,20,1482.36
1964,8,21,1477.61
1964,8,22,1477.61
1964,8,23,1482.36
1964,8,24,1520.63
1964,8,25,1554.77
1964,8,26,1385.42
1964,8,27,1300.06
1964,8,28,1256.58
1964,8,29,1197.19
1964,8,30,1164.1
1964,8,31,1096.27
1964,9,1,742.42
1964,9,2,819.19
1964,9,3,1145.13
1964,9,4,1222.38
1964,9,5,1218.2
1964,9,6,1168.24
1964,9,7,1092.3
1964,9,8,711.55
1964,9,9,734.89
1964,9,10,985.74
1964,9,11,898.56
1964,9,12,1299.57
1964,9,13,1862.64
1964,9,14,1349.01
1964,9,15,1808.21
1964,9,16,2006.93
1964,9,17,1804.69
1964,9,18,1599.23
1964,9,19,1440.53
1964,9,20,1254.64
1964,9,21,868.75
1964,9,22,633.55
1964,9,23,526.9
1964,9,24,461.17
1964,9,25,417.91
1964,9,26,381.95
1964,9,27,363.57
1964,9,28,368.18
1964,9,29,410.53
1964,9,30,417.79
1964,10,1,430.44
1964,10,2,590.72
1964,10,3,1142.06
1964,10,4,1100.47
1964,10,5,797.4
1964,10,6,617.13
1964,10,7,767.51
1964,10,8,1036.56
1964,10,9,1147.8
1964,10,10,1151.84
1964,10,11,1072.29
1964,10,12,856.25
1964,10,13,726.18
1964,10,14,795.02
1964,10,15,978.09
1964,10,16,1172.69
1964,10,17,1072.1
1964,10,18,958.87
1964,10,19,777.63
1964,10,20,650.92
1964,10,21,1046.64
1964,10,22,1408.83
1964,10,23,1362.61
1964,10,24,1231.2
1964,10,25,1092.28
1964,10,26,772.09
1964,10,27,571.04
1964,10,28,571.04
1964,10,29,730.31
1964,10,30,787
1964,10,31,816.81
1964,11,1,705.74
1964,11,2,602.1
1964,11,3,436.25
1964,11,4,442.21
1964,11,5,848.38
1964,11,6,890.13
1964,11,7,934.62
1964,11,8,927.46
1964,11,9,674.67
1964,11,10,469.71
1964,11,11,496.59
1964,11,12,649.2
1964,11,13,694.98
1964,11,14,698.37
1964,11,15,678.5
1964,11,16,539.73
1964,11,17,369.67
1964,11,18,275
1964,11,19,269.15
1964,11,20,304.03
1964,11,21,310.05
1964,11,22,310.05
1964,11,23,316.26
1964,11,24,354.72
1964,11,25,361.32
1964,11,26,361.32
1964,11,27,368.18
1964,11,28,410.53
1964,11,29,417.79
1964,11,30,425.29
1964,12,1,471.53
1964,12,2,479.43
1964,12,3,479.43
1964,12,4,487.63
1964,12,5,538.08
1964,12,6,546.7
1964,12,7,546.7
1964,12,8,543.79
1964,12,9,529.39
1964,12,10,543.79
1964,12,11,549.64
1964,12,12,564.41
1964,12,13,532.68
1964,12,14,412.06
1964,12,15,270.53
1964,12,16,198.14
1964,12,17,216.95
1964,12,18,213.85
1964,12,19,180.5
1964,12,20,261.1
1964,12,21,335.37
1964,12,22,264.43
1964,12,23,189.35
1964,12,24,182.33
1964,12,25,385.48
1964,12,26,505.93
1964,12,27,760.41
1964,12,28,875.46
1964,12,29,620.69
1964,12,30,385.85
1964,12,31,324.66
1965,1,1,276.92
1965,1,2,233.62
1965,1,3,252.75
1965,1,4,218.9
1965,1,5,165.04
1965,1,6,142.71
1965,1,7,211.38
1965,1,8,417.7
1965,1,9,633.57
1965,1,10,505.7
1965,1,11,358.6
1965,1,12,229.66
1965,1,13,180.5
1965,1,14,257.18
1965,1,15,322.65
1965,1,16,356.9
1965,1,17,354.72
1965,1,18,300.79
1965,1,19,200.64
1965,1,20,137.9
1965,1,21,142.84
1965,1,22,284.42
1965,1,23,328.77
1965,1,24,346.02
1965,1,25,277.37
1965,1,26,197.24
1965,1,27,153.37
1965,1,28,250.44
1965,1,29,308.15
1965,1,30,341.61
1965,1,31,361.35
1965,2,1,389.18
1965,2,2,488.83
1965,2,3,632.82
1965,2,4,573.74
1965,2,5,504.21
1965,2,6,458.48
1965,2,7,408.52
1965,2,8,310.98
1965,2,9,227.28
1965,2,10,204.76
1965,2,11,315.49
1965,2,12,406.48
1965,2,13,527.03
1965,2,14,519.04
1965,2,15,352.3
1965,2,16,247.8
1965,2,17,251.61
1965,2,18,359.83
1965,2,19,377.25
1965,2,20,363.57
1965,2,21,354.72
1965,2,22,293.66
1965,2,23,161.15
1965,2,24,106.42
1965,2,25,131.41
1965,2,26,222.78
1965,2,27,265.54
1965,2,28,294.18
1965,3,1,231.17
1965,3,2,144.82
1965,3,3,97.51
1965,3,4,98.34
1965,3,5,145.39
1965,3,6,212.47
1965,3,7,236.98
1965,3,8,239.33
1965,3,9,236.98
1965,3,10,223.11
1965,3,11,220.84
1965,3,12,220.84
1965,3,13,220.84
1965,3,14,220.84
1965,3,15,218.62
1965,3,16,205.5
1965,3,17,205.5
1965,3,18,227.99
1965,3,19,290.37
1965,3,20,303.86
1965,3,21,318.07
1965,3,22,303.86
1965,3,23,301.06
1965,3,24,301.06
1965,3,25,292.97
1965,3,26,244.32
1965,3,27,223.11
1965,3,28,220.84
1965,3,29,218.62
1965,3,30,205.5
1965,3,31,201.24
1965,4,1,188.87
1965,4,2,186.84
1965,4,3,186.84
1965,4,4,186.84
1965,4,5,186.84
1965,4,6,186.84
1965,4,7,186.84
1965,4,8,186.84
1965,4,9,186.84
1965,4,10,186.84
1965,4,11,186.84
1965,4,12,186.84
1965,4,13,186.84
1965,4,14,186.84
1965,4,15,186.84
1965,4,16,186.84
1965,4,17,186.84
1965,4,18,186.84
1965,4,19,186.84
1965,4,20,186.84
1965,4,21,186.84
1965,4,22,186.84
1965,4,23,186.84
1965,4,24,186.84
1965,4,25,186.84
1965,4,26,186.84
1965,4,27,186.84
1965,4,28,186.84
1965,4,29,188.87
1965,4,30,203.4
1965,5,1,218.62
1965,5,2,220.84
1965,5,3,216.44
1965,5,4,188.96
1965,5,5,171.32
1965,5,6,158.4
1965,5,7,154.86
1965,5,8,144.55
1965,5,9,141.22
1965,5,10,133.1
1965,5,11,144.64
1965,5,12,165.72
1965,5,13,153.26
1965,5,14,116.85
1965,5,15,81.76
1965,5,16,85.61
1965,5,17,145.19
1965,5,18,158.4
1965,5,19,169.42
1965,5,20,171.29
1965,5,21,173.19
1965,5,22,184.86
1965,5,23,186.84
1965,5,24,186.84
1965,5,25,188.87
1965,5,26,201.24
1965,5,27,203.34
1965,5,28,203.34
1965,5,29,203.34
1965,5,30,203.34
1965,5,31,203.34
1965,6,1,203.34
1965,6,2,203.34
1965,6,3,203.34
1965,6,4,203.34
1965,6,5,203.34
1965,6,6,203.34
1965,6,7,203.34
1965,6,8,203.34
1965,6,9,203.34
1965,6,10,203.34
1965,6,11,203.34
1965,6,12,203.34
